"Name","Item ID","Rarity","Icon Path"
"Basic Lost Combat Trophy","House_HousingItem_Buff_Damage_Vs_Lost_T2","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_buff_damage_vs_lost_t2.webp"
"Major Lost Combat Trophy","House_HousingItem_Buff_Damage_Vs_Lost_T3","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_buff_damage_vs_lost_t3.webp"
"Minor Human Combat Trophy","House_HousingItem_Buff_Damage_Vs_Varangian_T1","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_buff_damage_vs_varangian_t1.webp"
"Basic Human Combat Trophy","House_HousingItem_Buff_Damage_Vs_Varangian_T2","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_buff_damage_vs_varangian_t2.webp"
"Major Human Combat Trophy","House_HousingItem_Buff_Damage_Vs_Varangian_T3","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_buff_damage_vs_varangian_t3.webp"
"Minor Engineering Crafting Trophy","House_HousingItem_Buff_Engineering_Bonus_T1","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_buff_engineering_bonus_t1.webp"
"Basic Engineering Crafting Trophy","House_HousingItem_Buff_Engineering_Bonus_T2","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_buff_engineering_bonus_t2.webp"
"Major Engineering Crafting Trophy","House_HousingItem_Buff_Engineering_Bonus_T3","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_buff_engineering_bonus_t3.webp"
"Minor Fishing Gathering Trophy","House_HousingItem_Buff_Fishing_Bonus_T1","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_buff_fishing_bonus_t1.webp"
"Basic Fishing Gathering Trophy","House_HousingItem_Buff_Fishing_Bonus_T2","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_buff_fishing_bonus_t2.webp"
"Major Fishing Gathering Trophy","House_HousingItem_Buff_Fishing_Bonus_T3","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_buff_fishing_bonus_t3.webp"
"Minor Harvesting Gathering Trophy","House_HousingItem_Buff_Harvesting_Bonus_T1","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_buff_harvesting_bonus_t1.webp"
"Basic Harvesting Gathering Trophy","House_HousingItem_Buff_Harvesting_Bonus_T2","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_buff_harvesting_bonus_t2.webp"
"Major Harvesting Gathering Trophy","House_HousingItem_Buff_Harvesting_Bonus_T3","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_buff_harvesting_bonus_t3.webp"
"Minor Logging Gathering Trophy","House_HousingItem_Buff_Logging_Bonus_T1","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_buff_logging_bonus_t1.webp"
"Basic Logging Gathering Trophy","House_HousingItem_Buff_Logging_Bonus_T2","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_buff_logging_bonus_t2.webp"
"Major Logging Gathering Trophy","House_HousingItem_Buff_Logging_Bonus_T3","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_buff_logging_bonus_t3.webp"
"Minor Loot Luck Trophy","House_HousingItem_Buff_Luck_Bonus_T1","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_buff_luck_bonus_t1.webp"
"Basic Loot Luck Trophy","House_HousingItem_Buff_Luck_Bonus_T2","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_buff_luck_bonus_t2.webp"
"Major Loot Luck Trophy","House_HousingItem_Buff_Luck_Bonus_T3","Legendary","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_buff_luck_bonus_t3.webp"
"Minor Mining Gathering Trophy","House_HousingItem_Buff_Mining_Bonus_T1","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_buff_mining_bonus_t1.webp"
"Basic Mining Gathering Trophy","House_HousingItem_Buff_Mining_Bonus_T2","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_buff_mining_bonus_t2.webp"
"Major Mining Gathering Trophy","House_HousingItem_Buff_Mining_Bonus_T3","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_buff_mining_bonus_t3.webp"
"Minor Armoring Crafting Trophy","House_HousingItem_Buff_Outfitting_Bonus_T1","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_buff_outfitting_bonus_t1.webp"
"Basic Armoring Crafting Trophy","House_HousingItem_Buff_Outfitting_Bonus_T2","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_buff_outfitting_bonus_t2.webp"
"Major Armoring Crafting Trophy","House_HousingItem_Buff_Outfitting_Bonus_T3","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_buff_outfitting_bonus_t3.webp"
"Minor Skinning Gathering Trophy","House_HousingItem_Buff_Skinning_Bonus_T1","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_buff_skinning_bonus_t1.webp"
"Basic Skinning Gathering Trophy","House_HousingItem_Buff_Skinning_Bonus_T2","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_buff_skinning_bonus_t2.webp"
"Major Skinning Gathering Trophy","House_HousingItem_Buff_Skinning_Bonus_T3","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_buff_skinning_bonus_t3.webp"
"Ultimate Combat Trophy","House_HousingItem_Buff_Uber_Combat","Legendary","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_buff_uber_combat.webp"
"Ultimate Crafting Trophy","House_HousingItem_Buff_Uber_Crafting","Legendary","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_buff_uber_crafting.webp"
"Ultimate Gathering Trophy","House_HousingItem_Buff_Uber_Gathering","Legendary","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_buff_uber_gathering.webp"
"Special Aeternum Sturgeon Fishing Trophy","House_HousingItem_Buff_SPECIAL_Fishing_ASturgeon_T1","Legendary","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_buff_special_fishing_asturgeon_t1.webp"
"Feast-o-Plenty Food Trophy","House_HousingItem_Buff_SPECIAL_Food_TurkeyTerror_T1","Legendary","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_buff_special_food_turkeyterror_t1.webp"
"Commemorative Trophy of Fire and Fellowship","House_HousingItem_Buff_SPECIAL_Season1_T1","Legendary","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_buff_special_season1_t1.webp"
"Scenic Painting of Lycopolis","House_HousingItem_ExploreVista_Painting_EastBrimstone01","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_explorevista_painting_eastbrimstone01.webp"
"Scenic Painting of the Deadwater Wastes","House_HousingItem_ExploreVista_Painting_EastBrimstone02","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_explorevista_painting_eastbrimstone02.webp"
"Scenic Painting of the Frosted Floe","House_HousingItem_ExploreVista_Painting_EastCleave01","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_explorevista_painting_eastcleave01.webp"
"Scenic Painting of Gefyra Bridge","House_HousingItem_ExploreVista_Painting_EastCutlass01","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_explorevista_painting_eastcutlass01.webp"
"Scenic Painting of the Primal Lochan","House_HousingItem_ExploreVista_Painting_EastEdengrove01","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_explorevista_painting_eastedengrove01.webp"
"Scenic Painting of Valle Tempus","House_HousingItem_ExploreVista_Painting_EastEverfall01","Common","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_explorevista_painting_easteverfall01.webp"
"Scenic Painting of Shattered Mountain","House_HousingItem_ExploreVista_Painting_EastShattered01","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_explorevista_painting_eastshattered01.webp"
"Scenic Painting of the Bubbly Bay","House_HousingItem_ExploreVista_Painting_MidRestless01","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_explorevista_painting_midrestless01.webp"
"Scenic Painting of Brightwatch","House_HousingItem_ExploreVista_Painting_NorthBrightwood01","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_explorevista_painting_northbrightwood01.webp"
"Scenic Painting of Skysong Lagoon","House_HousingItem_ExploreVista_Painting_NorthEbonscale01","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_explorevista_painting_northebonscale01.webp"
"Scenic Painting of Old Northfork","House_HousingItem_ExploreVista_Painting_NorthFirstLight01","Common","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_explorevista_painting_northfirstlight01.webp"
"Scenic Painting of Antares","House_HousingItem_ExploreVista_Painting_NorthMonarchs01","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_explorevista_painting_northmonarchs01.webp"
"Scenic Painting of the Eternal Pool","House_HousingItem_ExploreVista_Painting_NorthReekwater01","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_explorevista_painting_northreekwater01.webp"
"Scenic Painting of Fay's Sorrow","House_HousingItem_ExploreVista_Painting_NorthWeavers01","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_explorevista_painting_northweavers01.webp"
"Scenic Painting of Soddenswale","House_HousingItem_ExploreVista_Painting_NorthWeavers02","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_explorevista_painting_northweavers02.webp"
"Scenic Painting of Amrine Temple","House_HousingItem_ExploreVista_Painting_NorthWindsward01","Common","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_explorevista_painting_northwindsward01.webp"
"Scenic Painting of the Elin River","House_HousingItem_ExploreVista_Painting_NorthWindsward02","Common","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_explorevista_painting_northwindsward02.webp"
"Scenic Painting of the Azoth Tree","House_HousingItem_ExploreVista_Painting_SouthBrightwood01","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_explorevista_painting_southbrightwood01.webp"
"Scenic Painting of the Imperial Palace","House_HousingItem_ExploreVista_Painting_SouthEbonscale01","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_explorevista_painting_southebonscale01.webp"
"Scenic Painting of Old Elder's Bluff","House_HousingItem_ExploreVista_Painting_SouthFirstLight01","Common","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_explorevista_painting_southfirstlight01.webp"
"Scenic Painting of Deadman's Anchor","House_HousingItem_ExploreVista_Painting_SouthMonarchs01","Common","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_explorevista_painting_southmonarchs01.webp"
"Scenic Painting of the Flooded Plains","House_HousingItem_ExploreVista_Painting_SouthMourningdale01","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_explorevista_painting_southmourningdale01.webp"
"Scenic Painting of Lambent Muskeg","House_HousingItem_ExploreVista_Painting_SouthReekwater01","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_explorevista_painting_southreekwater01.webp"
"Scenic Painting of the Neptune's Fury","House_HousingItem_ExploreVista_Painting_SouthRestless01","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_explorevista_painting_southrestless01.webp"
"Scenic Painting of Infernal Host","House_HousingItem_ExploreVista_Painting_SouthShattered01","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_explorevista_painting_southshattered01.webp"
"Scenic Painting of Mangled Heights","House_HousingItem_ExploreVista_Painting_WestCleave01","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_explorevista_painting_westcleave01.webp"
"Scenic Painting of the Salty Marshes","House_HousingItem_ExploreVista_Painting_WestCutlass01","Common","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_explorevista_painting_westcutlass01.webp"
"Scenic Painting from the Wyrdkissed Cliffs","House_HousingItem_ExploreVista_Painting_WestEdengrove01","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_explorevista_painting_westedengrove01.webp"
"Scenic Painting of Stonereach","House_HousingItem_ExploreVista_Painting_WestEverfall01","Common","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_explorevista_painting_westeverfall01.webp"
"Scenic Painting of Mourning Bridge","House_HousingItem_ExploreVista_Painting_WestMourningdale01","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_explorevista_painting_westmourningdale01.webp"
"Taxidermied Blue-blooded Barb","House_HousingItem_Fishing_VeryRareFish_A3","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_fishing_veryrarefish_a3.webp"
"Taxidermied Varanus Mandje","House_HousingItem_Fishing_VeryRareFish_B1","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_fishing_veryrarefish_b1.webp"
"Taxidermied Daemonaja","House_HousingItem_Fishing_VeryRareFish_C1","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_fishing_veryrarefish_c1.webp"
"Taxidermied Egede Serpe","House_HousingItem_Fishing_VeryRareFish_D3","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_fishing_veryrarefish_d3.webp"
"Dusty Armadillo","House_HousingItem_Pet_Armadillo_Brown","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_pet_armadillo_brown.webp"
"Woodland Mastiff","House_HousingItem_Pet_Entitlement_Mastiff","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_pet_entitlement_mastiff.webp"
"Celestial Hare","House_HousingItem_Pet_Entitlement_Rabbit_Galaxy","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_pet_entitlement_rabbit_galaxy.webp"
"Ashen Tiger","House_HousingItem_Pet_Entitlement_Tiger_Black","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_pet_entitlement_tiger_black.webp"
"Silent Death Wolf","House_HousingItem_Pet_Entitlement_Wolf_Grim","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_pet_entitlement_wolf_grim.webp"
"Domiciliary Brown Bobcat","House_HousingItem_Pet_LiveOps_Bobcat_Brown","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_pet_liveops_bobcat_brown.webp"
"Domiciliary Brown Elk Stag","House_HousingItem_Pet_LiveOps_Deer_Brown","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_pet_liveops_deer_brown.webp"
"Domiciliary Brown Elk Doe","House_HousingItem_Pet_LiveOps_Doe_Brown","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_pet_liveops_doe_brown.webp"
"Domiciliary Brown Mastiff","House_HousingItem_Pet_LiveOps_Mastiff_Brown","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_pet_liveops_mastiff_brown.webp"
"Domiciliary Pig Pink","House_HousingItem_Pet_LiveOps_Pig_Pink","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_pet_liveops_pig_pink.webp"
"Domiciliary Brown Puma","House_HousingItem_Pet_LiveOps_Puma_Brown","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_pet_liveops_puma_brown.webp"
"Domiciliary Brown Rabbit","House_HousingItem_Pet_LiveOps_Rabbit_Brown","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_pet_liveops_rabbit_brown.webp"
"Domiciliary Brown Turkey","House_HousingItem_Pet_LiveOps_Turkey_Brown","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_pet_liveops_turkey_brown.webp"
"Domiciliary Brown Wolf","House_HousingItem_Pet_LiveOps_Wolf_Brown","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_pet_liveops_wolf_brown.webp"
"Barkimedes' Puppy","House_HousingItem_Pet_Mastiff","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_pet_mastiff.webp"
"Dryad Grove Sapling","House_HousingItem_PVE_Arena_Dryad01","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_pve_arena_dryad01.webp"
"Siren Queen’s Spear","House_HousingItem_PVE_Arena_Siren01","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_pve_arena_siren01.webp"
"Severed Spriggan’s Claw","House_HousingItem_PVE_Arena_Spriggan01","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_pve_arena_spriggan01.webp"
"Crossed Arena Great Axes","House_HousingItem_PVP_Arena_GreatAxe01","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_pvp_arena_greataxe01.webp"
"Crossed Arena Hatchets","House_HousingItem_PVP_Arena_Hatchets01","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_pvp_arena_hatchets01.webp"
"Mounted Arena Saber","House_HousingItem_PVP_Arena_Mntd_Sword01","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_pvp_arena_mntd_sword01.webp"
"Riches from the Arenas","House_HousingItem_PVP_Arena_Riches_Pile01","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_pvp_arena_riches_pile01.webp"
"Crossed Arena Swords","House_HousingItem_PVP_Arena_Swords01","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_pvp_arena_swords01.webp"
"Mother's Love","House_HousingItem_Statue_MothersLove","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_statue_motherslove.webp"
"Snowcapped Bed","House_HousingItem_Bed_HolidayConv2021_Bed01_A","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_bed_holidayconv2021_bed01_a.webp"
"Snowcapped Chair","House_HousingItem_Chair_HolidayConv2021_Chair01_A","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_chair_holidayconv2021_chair01_a.webp"
"Snowcapped Bookcase","House_HousingItem_HolidayConv2021_Bookcase01_A","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_holidayconv2021_bookcase01_a.webp"
"Snowcapped Shelf","House_HousingItem_HolidayConv2021_Shelf01_A","Common","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_holidayconv2021_shelf01_a.webp"
"Snowcapped Boar Sculpture","House_HousingItem_HolidayConv2021_Statue_Boar","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_holidayconv2021_statue_boar.webp"
"Snowcapped Rabbit Sculpture","House_HousingItem_HolidayConv2021_Statue_Rabbit","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_holidayconv2021_statue_rabbit.webp"
"Snowcapped Stag Sculpture","House_HousingItem_HolidayConv2021_Statue_Stag","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_holidayconv2021_statue_stag.webp"
"Snowcapped Chandelier","House_HousingItem_Lighting_HolidayConv2021_LightHanging01_A","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_lighting_holidayconv2021_lighthanging01_a.webp"
"Snowcapped Lantern","House_HousingItem_Lighting_HolidayConv2021_LightWall01_A","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_lighting_holidayconv2021_lightwall01_a.webp"
"Festive ""Toy"" Rabbit","House_HousingItem_Pet_Entitlement_Rabbit_WindToy","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_pet_entitlement_rabbit_windtoy.webp"
"Snowcapped Nightstand","House_HousingItem_Table_HolidayConv2021_BedSideTable01_A","Common","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_table_holidayconv2021_bedsidetable01_a.webp"
"Snowcapped Dining Table","House_HousingItem_Table_HolidayConv2021_Table01_A","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_table_holidayconv2021_table01_a.webp"
"Snowcapped Yeti Sculpture","House_HousingItem_HolidayConv2022_Statue_Yeti","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_holidayconv2022_statue_yeti.webp"
"Wittl' Winter Whiskers","House_HousingItem_Pet_Holiday_BabyYeti_White","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_pet_holiday_babyyeti_white.webp"
"Novelty Dancing Fish Dinner","House_HousingItem_Entitlement_HolidaySummer2022_SingingFish","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_entitlement_holidaysummer2022_singingfish.webp"
"Summertime Marine Banner","House_HousingItem_HolidaySummer2022_Banner","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_holidaysummer2022_banner.webp"
"Summertime Fish Grill","House_HousingItem_HolidaySummer2022_FirePit","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_holidaysummer2022_firepit.webp"
"Horned-Tooth Mandje - Medium Memento","House_HousingItem_HolidaySummer2022_FishingAbaia01","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_holidaysummer2022_fishingabaia01.webp"
"Anchor - Large Memento","House_HousingItem_HolidaySummer2022_FishingAnchor01","Common","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_holidaysummer2022_fishinganchor01.webp"
"Albenaja - Large Memento","House_HousingItem_HolidaySummer2022_FishingAnglerfish01","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_holidaysummer2022_fishinganglerfish01.webp"
"Bass - Small Memento","House_HousingItem_HolidaySummer2022_FishingBass01","Common","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_holidaysummer2022_fishingbass01.webp"
"Abaia Serpe - Medium Memento","House_HousingItem_HolidaySummer2022_FishingBishopFish01","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_holidaysummer2022_fishingbishopfish01.webp"
"Bluefish - Medium Memento","House_HousingItem_HolidaySummer2022_FishingBluefish01","Common","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_holidaysummer2022_fishingbluefish01.webp"
"Catfish - Medium Memento","House_HousingItem_HolidaySummer2022_FishingCatfish01","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_holidaysummer2022_fishingcatfish01.webp"
"Clam - Small Memento","House_HousingItem_HolidaySummer2022_FishingClam01","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_holidaysummer2022_fishingclam01.webp"
"Cod - Medium Memento","House_HousingItem_HolidaySummer2022_FishingCod01","Uncommon","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_holidaysummer2022_fishingcod01.webp"
"Dragon Fish - Small Memento","House_HousingItem_HolidaySummer2022_FishingDragonfish01","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_holidaysummer2022_fishingdragonfish01.webp"
"Aquanaja - Large Memento","House_HousingItem_HolidaySummer2022_FishingEgedeSerpe01","Epic","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_holidaysummer2022_fishingegedeserpe01.webp"
"Electric Eel - Medium Memento","House_HousingItem_HolidaySummer2022_FishingElectricEel01","Rare","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_holidaysummer2022_fishingelectriceel01.webp"
"Fish Sword - Large Memento","House_HousingItem_HolidaySummer2022_FishingFishSword01","Common","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_holidaysummer2022_fishingfishsword01.webp"
"Flounder - Medium Memento","House_HousingItem_HolidaySummer2022_FishingFlounder01","Common","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/housingitem/house_housingitem_holidaysummer2022_fishingflounder01.webp"
